Date,BTC,ETH,LTC,XRP,XLM,NASDAQ,DJI,N225,HSI,SSEC,STOXX50E,USD-EUR,USD-CNY,USD-JPY,GOLD,OIL,NVDA,AMD,INTC,PYPL,ACWI-ETF,ICLN-ETF,SMH-ETF,QQQ-ETF,XLF-ETF
2016-11-30,745.690979,8.587539999999999,3.89379,0.006723000000000001,0.001629,5323.680176,19123.580078,18308.480469,22789.769531,3250.033936,3051.610107,0.9391,6.8973,112.470001,1170.800049,49.439999,91.08003199999999,8.91,31.336121000000002,39.279999,53.47068,7.332714999999999,66.718163,113.53523999999999,20.670059
2016-12-01,756.773987,8.4525,3.9090800000000003,0.006702,0.0016190000000000002,5251.109863000001,19191.929688,18513.119141,22878.230469,3273.309082,3030.97998,0.9441,6.8908,114.694,1166.900024,51.060001,86.575439,8.39,30.487244,38.34,53.215054,7.268872999999999,63.544685,111.57373799999999,21.028183
2016-12-02,777.94397,7.75996,3.94644,0.006659999999999999,0.001529,5255.649902,19170.419922,18426.080078,22564.820313,3243.843018,3015.1298829999996,0.93781,6.8765,113.908997,1175.099976,51.68,87.37559499999999,8.53,30.848463,38.619999,53.306346999999995,7.241511,64.568077,111.79598999999999,20.798616
2016-12-03,771.155029,7.92134,3.924,0.006587999999999999,0.001592,,,,,,,,,,,,,,,,,,,,
2016-12-04,773.8720089999999,7.4436800000000005,3.89961,0.006527,0.001532,,,,,,,,,,,,,,,,,,,,
2016-12-05,758.700012,6.8216600000000005,3.5285800000000003,0.0064340000000000005,0.001542,5308.890136999999,19216.240234,18274.990234,22505.550781,3204.708984,3052.75,0.945,6.8855,113.504997,1174.0,51.790001000000004,90.763908,8.68,31.056168,38.990002000000004,53.671524,7.314474000000001,65.21592700000001,112.66561100000001,21.046545000000002
2016-12-06,764.223999,7.868930000000001,3.5354099999999997,0.0066549999999999995,0.002666,5333.0,19251.779297,18360.539063,22675.150391,3199.646973,3100.76001,0.9296,6.871,113.862999,1167.599976,50.93,92.25559200000001,9.45,31.354176000000002,38.98,53.963654000000005,7.314474000000001,65.929489,112.93616499999999,21.230198
2016-12-07,768.132019,8.38148,3.61595,0.006851,0.0027670000000000004,5393.759765999999,19549.619141,18496.689453,22800.919922,3222.241943,3142.23999,0.9328,6.872,114.052002,1175.0,49.77,93.915176,9.56,32.058559,39.450001,54.703140000000005,7.4512789999999995,67.24395,114.366219,21.560774
2016-12-08,770.8099980000001,8.23051,3.6911,0.007097,0.002421,5417.359863000001,19614.810547,18765.470703,22861.839844,3215.365967,3185.790039,0.9292,6.8705,113.712997,1169.800049,50.84,92.344513,10.34,32.239162,39.610001000000004,54.803557999999995,7.405677000000001,67.64768199999999,114.56914499999999,21.762791
2016-12-09,772.794006,8.446010000000001,3.6914800000000003,0.007135,0.002545,5444.5,19756.849609,18996.369141,22760.980469,3232.883057,3197.540039,0.9415,6.8699,114.074997,1159.400024,51.5,90.704674,10.34,32.293358000000005,39.650002,55.059185,7.3691949999999995,67.30027,115.467766,21.808704000000002
2016-12-10,774.650024,8.125160000000001,3.6802699999999997,0.006816,0.0022329999999999997,,,,,,,,,,,,,,,,,,,,
2016-12-11,769.731018,8.19362,3.6379599999999996,0.006744,0.002353,,,,,,,,,,,,,,,,,,,,
2016-12-12,780.086975,8.522210000000001,3.6623099999999997,0.006778,0.0022719999999999997,5412.540039,19796.429688,19155.029297,22433.019531,3152.969971,3199.110107,0.9481,6.9067,115.412003,1163.5,52.830002,88.501762,10.68,32.482994,39.43,54.885727,7.3053539999999995,67.018608,114.94599199999999,21.597504
2016-12-13,780.55603,8.42285,3.6502800000000004,0.0067079999999999996,0.0021579999999999998,5463.830078,19911.210938,19250.519531,22446.699219,3155.037109,3236.709961,0.9397,6.8969,115.001999,1156.699951,52.98,90.062546,10.54,33.23254,39.43,55.323933,7.414797,68.211014,116.39537800000001,21.652596
2016-12-14,781.481018,8.26523,3.61956,0.006705,0.00215,5436.669922,19792.529297,19253.609375,22456.619141,3140.5310059999997,3211.709961,0.9408,6.8917,115.22399899999999,1161.300049,51.040001000000004,95.27842700000001,10.55,33.006766999999996,39.549999,54.65749,7.214150999999999,67.47867600000001,116.15381599999999,21.55159
2016-12-15,778.0880129999999,7.828469999999999,3.6244699999999996,0.006662,0.002802,5456.850098,19852.240234,19273.789063,22059.400391,3117.677002,3249.73999,0.9511,6.9038,117.210999,1127.800049,50.900002,97.510963,10.86,33.223511,39.540001000000004,54.739658,7.186791,68.558403,116.337387,21.735243
2016-12-16,784.9069820000001,7.858210000000001,3.6281800000000004,0.00671,0.003123,5437.160156,19843.410156,19401.150391,22020.75,3122.981934,3259.23999,0.9598,6.9343,118.240997,1135.300049,51.900002,99.19032299999999,10.66,32.790034999999996,39.32,54.630104,7.17767,67.675842,115.906151,21.547985
2016-12-17,790.828979,7.876589999999999,3.6975,0.006541,0.0027719999999999997,,,,,,,,,,,,,,,,,,,,
2016-12-18,790.530029,7.86532,3.67695,0.006573999999999999,0.0029,,,,,,,,,,,,,,,,,,,,
2016-12-19,792.713989,7.64382,3.6626199999999995,0.0065450000000000005,0.002868,5457.439941,19883.060547,19391.599609,21832.679688,3118.084961,3257.850098,0.95694,6.9583,117.791,1140.5,52.119999,100.3955,10.95,33.313812,39.439999,54.694012,7.296233999999999,68.514404,116.381004,21.557211
2016-12-20,800.8759769999999,7.6600399999999995,3.66106,0.0065,0.002836,5483.939941,19974.619141,19494.529297,21729.060547,3102.875977,3279.409912,0.961,6.953,117.037003,1131.5,52.23,103.892494,11.51,33.602787,39.740002000000004,54.885727,7.241511,68.618515,116.82680500000001,21.824717
2016-12-21,834.2810059999999,7.9144,3.65345,0.006445,0.00281,5471.430176,19941.960938,19444.490234,21809.800781,3137.429932,3270.75,0.96242,6.9498,117.875,1131.099976,52.490002000000004,104.54447900000001,11.47,33.395092,40.09,54.750278,7.223272,68.552261,116.73957800000001,21.769375
2016-12-22,864.5399779999999,7.585,3.7116800000000003,0.006363000000000001,0.002751,5447.419922,19918.880859,19427.669922,21636.199219,3139.558105,3269.51001,0.9589,6.9414,117.603996,1128.800049,52.950001,105.808929,11.6,33.349937,39.68,54.658131000000004,7.302239999999999,68.902451,116.41008799999999,21.714029
2016-12-23,921.984009,7.16615,4.65533,0.006286,0.002646,5462.689941,19933.810547,,21574.759766,3110.154053,3273.969971,0.9580700000000001,6.9404,117.542,1131.900024,53.02,108.446503,11.58,33.386059,39.580002,54.694995999999996,7.2186259999999995,69.22425799999999,116.487625,21.750919
2016-12-24,898.8220210000001,7.26577,4.55154,0.0063490000000000005,0.002691,,,,,,,,,,,,,,,,,,,,
2016-12-25,896.182983,7.17508,4.34722,0.006444,0.002578,,,,,,,,,,,,,,,,,,,,
2016-12-26,907.6099849999999,7.274089999999999,4.35548,0.006326,0.002657,,,19396.640625,,3122.569092,,0.9565,6.9453,117.309998,,,,,,,,,,,
2016-12-27,933.1979980000001,7.17082,4.4694,0.0061990000000000005,0.002543,5487.439941,19945.039063,19403.060547,,3114.6640629999997,3278.530029,0.9563,6.9447,117.192001,1137.300049,53.900002,115.89491299999999,12.07,33.47636,39.720001,54.768703,7.292949,69.811066,117.08846299999999,21.778599
2016-12-28,975.9210210000001,7.520110000000001,4.57135,0.006173,0.002509,5438.560059,19833.679688,19401.720703,21754.740234,3102.236084,3278.719971,0.95581,6.9425,117.480003,1139.400024,54.060001,107.92295800000001,11.55,33.07901,39.57,54.501499,7.274367,68.65638,116.17750500000001,21.557211
2016-12-29,973.4970089999999,8.28416,4.55548,0.006340999999999999,0.002559,5432.089844,19819.779297,19145.140625,21790.910156,3096.096924,3271.76001,0.9599700000000001,6.9581,117.086998,1156.400024,53.77,110.07646899999999,11.59,33.10611,39.959998999999996,54.602858999999995,7.3486910000000005,68.675301,116.012749,21.400396
2016-12-30,961.237976,8.159980000000001,4.3905199999999995,0.006426,0.0025440000000000003,5383.120117,19762.599609,19114.369141,22000.560547,3103.636963,3290.52002,0.9456,6.9453,116.266998,1150.0,53.720001,105.44341299999999,11.34,32.753921999999996,39.470001,54.519923999999996,7.3208210000000005,67.804558,114.820732,21.446524
2016-12-31,963.7429810000001,7.9691,4.32529,0.006449,0.0024690000000000003,,,,,,,,,,,,,,,,,,,,
2017-01-01,998.3250119999999,8.17257,4.51159,0.006368,0.0024809999999999997,,,,,,,,,,,,,,,,,,,,
2017-01-02,1021.75,8.37851,4.6489400000000005,0.006311,0.002477,,,,,,,0.94994,6.9438,116.79499799999999,,,,,,,,,,,
2017-01-03,1043.839966,9.72525,4.6262,0.006386,0.002554,5429.080078,19881.759766,,22150.400391,3135.920898,3315.02002,0.9560200000000001,6.944,117.495003,1160.400024,52.330002,100.770882,11.43,33.051922,40.25,54.943775,7.404433999999999,67.918137,115.84799199999999,21.686354
2017-01-04,1154.72998,11.2516,4.83785,0.00657,0.002735,5477.0,19942.160156,19594.160156,22134.470703,3158.793945,3317.52002,0.9597,6.9598,117.658997,1163.800049,53.259997999999996,103.121964,11.43,32.880337,41.0,55.413692000000005,7.534499,68.135818,116.477921,21.861612
2017-01-05,1013.3800050000001,10.2544,4.29272,0.006201,0.002598,5487.939941,19899.289063,19520.689453,22456.689453,3165.410889,3316.469971,0.9523,6.9251,117.112999,1179.699951,53.759997999999996,100.504166,11.24,32.826159999999994,41.060001,55.625614,7.580951,67.738312,117.136932,21.64023
2017-01-06,902.200989,10.2547,3.8612599999999997,0.006314999999999999,0.002494,5521.060059,19963.800781,19454.330078,22503.009766,3154.321045,3321.169922,0.9428700000000001,6.8879,115.264999,1171.900024,53.990002000000004,101.84764100000001,11.32,32.943565,41.450001,55.634842000000006,7.543789,68.08850100000001,118.16419199999999,21.714029
2017-01-07,908.5850220000001,9.867189999999999,3.9558800000000005,0.006365999999999999,0.002396,,,,,,,,,,,,,,,,,,,,
2017-01-08,911.198975,10.2898,3.9945800000000005,0.006233,0.002355,,,,,,,,,,,,,,,,,,,,
2017-01-09,902.828003,10.3256,4.30196,0.006167,0.0023469999999999997,5531.819824,19887.380859,,22558.689453,3171.236084,3308.969971,0.9495,6.9175,117.150002,1183.5,51.959998999999996,105.976868,11.49,33.060959000000004,41.400002,55.50584,7.5716600000000005,68.874054,118.551819,21.566435000000002
2017-01-10,907.679016,10.5496,4.5915099999999995,0.006698000000000001,0.002355,5551.819824,19855.529297,19301.439453,22744.849609,3161.670898,3306.209961,0.9444100000000001,6.9367,115.985001,1184.199951,50.82,105.176704,11.44,32.997741999999995,41.080002,55.50584,7.580951,69.139076,118.813484,21.612560000000002
2017-01-11,777.757019,9.71776,3.84679,0.006411,0.002089,5563.649902,19954.279297,19364.669922,22935.349609,3136.753906,3307.939941,0.94765,6.9212,115.872002,1195.599976,52.25,103.882599,11.2,33.367996000000005,41.279999,55.809898,7.664565,69.43248,119.133293,21.750919
2017-01-12,804.833984,9.86133,3.9628,0.006423000000000001,0.002475,5547.490234000001,19891.0,19134.699219,22829.019531,3119.2890629999997,3286.699951,0.9436,6.9361,115.098,1198.900024,53.009997999999996,102.18351,10.76,33.151257,41.560001,55.782261,7.692435000000001,68.27778599999999,118.94915800000001,21.566435000000002
2017-01-13,823.984009,9.7695,3.8908699999999996,0.006595999999999999,0.002398,5574.120117,19885.730469,19287.279297,22937.380859,3112.763916,3324.340088,0.9419,6.8949,114.664001,1195.300049,52.369999,102.173637,10.58,33.223511,41.599998,55.929688,7.6738550000000005,69.290504,119.35618600000001,21.686354
2017-01-14,818.4119870000001,9.64666,3.9005300000000003,0.006862999999999999,0.002472,,,,,,,,,,,,,,,,,,,,
2017-01-15,821.7979740000001,9.90426,3.92584,0.006726,0.002441,,,,,,,,,,,,,,,,,,,,
2017-01-16,831.533997,9.6365,3.90254,0.006788,0.00238,,,19095.240234,22718.150391,3103.427979,3294.530029,0.94085,6.8988,114.226997,,,,,,,,,,,
2017-01-17,907.9379880000001,10.3023,3.93905,0.0068,0.002545,5538.72998,19826.769531,18813.529297,22840.970703,3108.774902,3285.040039,0.9431299999999999,6.891,114.152,1212.0,52.48,99.881813,9.82,33.23254,41.27,55.754616000000006,7.757467999999999,68.476547,118.99762,21.16979
2017-01-18,886.6179810000001,10.2278,3.8382,0.0067090000000000006,0.0024809999999999997,5555.649902,19804.720703,18894.369141,23098.259766,3113.011963,3294.0,0.93486,6.8446,112.877998,1211.300049,51.080002,101.699448,9.88,33.196411,41.349998,55.662482999999995,7.711016000000001,69.688019,119.23991399999998,21.345053
2017-01-19,899.0729980000001,10.3972,3.86061,0.007034,0.002349,5540.080078,19732.400391,19072.25,23049.960938,3101.299072,3290.330078,0.9409299999999999,6.838,114.762001,1200.900024,51.369999,103.882599,9.77,33.02483,41.27,55.50584,7.6738550000000005,69.158005,119.18173999999999,21.25281
2017-01-20,895.026001,10.6006,3.8900099999999997,0.006675,0.002357,5555.330078,19827.25,19137.910156,22885.910156,3123.138916,3299.439941,0.93811,6.8613,114.980003,1204.300049,52.419998,102.74658199999999,9.75,33.358959000000006,41.689999,55.736191000000005,7.701726,69.820518,119.443398,21.354279000000002
2017-01-21,921.789001,10.9092,3.9045099999999997,0.006706,0.002301,,,,,,,,,,,,,,,,,,,,
2017-01-22,924.6729740000001,10.7032,3.84294,0.006712999999999999,0.002336,,,,,,,,,,,,,,,,,,,,
2017-01-23,921.012024,10.8208,3.83576,0.006697,0.002332,5552.939941,19799.849609,18891.029297,22898.519531,3136.774902,3273.040039,0.9333799999999999,6.8755,113.809998,1215.0,52.75,103.813461,9.91,33.205452,41.619999,55.745399,7.701726,69.205322,119.540329,21.21591
2017-01-24,892.6870119999999,10.6325,3.7861,0.006540000000000001,0.002234,5600.959961,19912.710938,18787.990234,22949.859375,3142.552979,3281.530029,0.9293,6.844,112.779999,1210.300049,53.18,106.026253,10.44,33.973045,41.959998999999996,56.049473,7.738886999999999,70.558769,120.344696,21.483418
2017-01-25,901.5419919999999,10.5705,3.7145300000000003,0.006513,0.002157,5656.339844,20068.509766,19057.5,23049.119141,3149.554932,3326.149902,0.9320799999999999,6.849,113.839996,1197.300049,52.75,106.480667,10.35,34.13559,41.709998999999996,56.602314,7.794630000000001,71.429512,121.556076,21.843164
2017-01-26,917.585999,10.5891,3.8343199999999995,0.006690000000000001,0.0021969999999999997,5655.180176,20100.910156,19402.390625,23374.169922,3159.166016,3319.1298829999996,0.93006,6.8736,113.292999,1189.5,53.779999,108.31808500000001,10.52,33.918858,41.5,56.491741000000005,7.729597,70.880562,121.68206,21.89851
2017-01-27,919.75,10.5373,3.8558800000000004,0.0064150000000000006,0.002196,5660.779785,20093.779297,19467.400391,23360.779297,,3303.330078,0.9360700000000001,6.8784,114.45500200000001,1188.099976,53.169998,110.41231499999999,10.67,34.298145,40.27,56.381172,7.729597,71.78915400000001,121.914673,21.815491
2017-01-28,921.590027,10.565,3.85295,0.006342,0.0021920000000000004,,,,,,,,,,,,,,,,,,,,
2017-01-29,919.495972,10.484,3.8521,0.006402,0.002225,,,,,,,,,,,,,,,,,,,,
2017-01-30,920.3820189999999,10.5712,4.02125,0.006381,0.0024579999999999997,5613.709961,19971.130859,19368.849609,,,3262.719971,0.9333600000000001,6.883,114.667999,1193.199951,52.630001,108.683586,10.61,33.792427,39.860001000000004,56.021831999999996,7.645983,71.448441,120.96491999999999,21.64023
2017-01-31,970.403015,10.7275,4.07864,0.006314,0.0023710000000000003,5614.790039,19864.089844,19041.339844,,,3230.679932,0.9338299999999999,6.8807,113.650002,1208.599976,52.810001,107.853775,10.37,33.250591,39.779999,56.104748,7.664565,70.45465899999999,120.722633,21.501865
2017-02-01,989.02301,10.7321,4.07533,0.006540000000000001,0.002357,5642.649902,19890.939453,19148.080078,23318.390625,,3258.919922,0.9256,6.8787,112.74299599999999,1205.599976,53.880001,112.56585700000001,12.06,32.979683,39.310001,56.132397,7.766758,71.173965,121.556076,21.529539
2017-02-02,1011.7999880000001,10.8214,4.0852699999999995,0.006469,0.00242,5636.200195,19884.910156,18914.580078,23184.519531,,3253.610107,0.9287299999999999,6.8809,113.310997,1216.699951,53.540001000000004,113.98835,12.28,33.124168,39.580002,56.206112,7.757467999999999,71.24968,121.449478,21.446524
2017-02-03,1029.910034,11.1145,4.08256,0.006474,0.0023989999999999997,5666.77002,20071.460938,18918.199219,23129.210938,3140.169922,3273.110107,0.92922,6.88,112.789001,1218.5,53.830002,112.99061599999999,12.24,33.215118,39.59,56.528603000000004,7.831791,71.56201899999999,121.79836999999999,21.880058
2017-02-04,1042.900024,11.4335,4.058,0.006492,0.002391,,,,,,,,,,,,,,,,,,,,
2017-02-05,1027.339966,11.353,4.04292,0.006442,0.002344,,,,,,,,,,,,,,,,,,,,
2017-02-06,1038.150024,11.3894,4.04401,0.00645,0.002369,5663.549805,20052.419922,18976.710938,23348.240234,3156.9838870000003,3238.310059,0.9273899999999999,6.8722,112.639,1230.0,53.009997999999996,115.88501699999999,13.63,32.987747,39.740002000000004,56.316673,7.738886999999999,71.476837,121.94374099999999,21.778599
2017-02-07,1061.349976,11.5153,4.040369999999999,0.0064069999999999995,0.0023190000000000003,5674.220215,20090.289063,18910.779297,23331.570313,3153.087891,3235.709961,0.9308200000000001,6.8636,111.827003,1234.199951,52.169998,117.68292199999999,13.29,33.060505,40.02,56.270610999999995,7.711016000000001,71.779701,122.38953400000001,21.723249
2017-02-08,1063.069946,11.4312,4.0231699999999995,0.006437999999999999,0.002235,5682.450195,20054.339844,19007.599609,23485.130859,3166.981934,3238.040039,0.9365,6.8845,112.387001,1237.599976,52.34,117.169228,13.56,33.087784,40.880001,56.418034,7.766758,71.85541500000001,122.593033,21.575663
2017-02-09,994.382996,11.0322,3.7985900000000004,0.006374,0.0021550000000000002,5715.180176,20172.400391,18907.669922,23525.140625,3183.178955,3277.790039,0.9352600000000001,6.8725,111.952003,1235.099976,53.0,114.96633100000001,13.42,32.251045,40.830002,56.648388,7.8039190000000005,71.23075899999999,123.03884099999999,21.870838
2017-02-10,988.674011,11.2789,3.7772099999999997,0.006289,0.002141,5734.129883,20269.369141,19378.929688,23574.980469,3196.698975,3270.830078,0.93821,6.8686,113.433998,1234.400024,53.860001000000004,112.239853,13.58,32.141903000000006,40.580002,56.878735,7.906115,71.306465,123.445854,21.935408
2017-02-11,1004.4500119999999,11.3495,3.7931,0.006333,0.002111,,,,,,,,,,,,,,,,,,,,
2017-02-12,999.1810300000001,11.3992,3.7643699999999995,0.006268999999999999,0.00209,,,,,,,,,,,,,,,,,,,,
2017-02-13,990.6420289999999,11.2695,3.71789,0.006251,0.0020670000000000003,5763.959961,20412.160156,19459.150391,23710.980469,3216.839111,3305.22998,0.94166,6.8952,113.914001,1224.400024,52.93,107.063499,13.49,32.560272,41.169998,57.14595,7.980438,72.24346899999999,124.143623,22.184465
2017-02-14,1004.5499880000001,13.0252,3.7708,0.006278,0.00209,5782.569824,20504.410156,19238.980469,23703.009766,3217.927979,3308.889893,0.94353,6.8795,113.70500200000001,1223.900024,53.200001,107.458633,13.26,32.678515999999995,41.619999,57.265736,8.036178,71.685051,124.560349,22.442743
2017-02-15,1007.4799800000001,12.9197,3.80928,0.006147,0.002224,5819.439941,20611.859375,19437.980469,23994.869141,3212.986084,3323.709961,0.9453299999999999,6.8668,114.30100300000001,1231.699951,53.110001000000004,107.675964,13.3,32.787647,41.869999,57.542159999999996,8.08263,72.423294,125.296875,22.618011
2017-02-16,1027.439941,12.9037,3.78681,0.006027,0.002139,5814.899902,20619.769531,19347.529297,24107.699219,3229.61792,3311.040039,0.9427399999999999,6.8684,114.112,1240.0,53.360001000000004,105.947243,12.97,33.115078000000004,42.150002,57.551365000000004,8.101213000000001,72.697769,125.25811000000002,22.562658
2017-02-17,1046.209961,12.6765,3.8303599999999998,0.005935,0.002093,5838.580078,20624.050781,19234.619141,24033.740234,3202.075928,3308.810059,0.93701,6.8526,113.305,1237.599976,53.400002,105.92748999999999,13.13,33.178740999999995,41.959998999999996,57.514515,8.110501,72.962776,125.800797,22.571884
2017-02-18,1054.420044,12.8102,3.79103,0.005569,0.0020210000000000002,,,,,,,,,,,,,,,,,,,,
2017-02-19,1047.869995,12.7585,3.76226,0.005878,0.002014,,,,,,,,,,,,,,,,,,,,
2017-02-20,1079.97998,12.4301,3.76766,0.005873,0.002052,,,19251.080078,24146.080078,3239.9609379999997,3312.389893,0.9410299999999999,6.8557,112.91100300000001,,,,,,,,,,,
2017-02-21,1115.300049,12.6684,3.7832800000000004,0.005832,0.001997,5865.950195,20743.0,19381.439453,23963.630859,3253.325928,3339.330078,0.9425600000000001,6.8781,113.279999,1237.5,54.060001,109.720825,14.0,33.215118,42.43,57.763293999999995,8.203407,73.65369399999999,126.421043,22.682577
2017-02-22,1117.439941,12.5997,3.80522,0.00586,0.002008,5860.629883,20775.599609,19379.869141,24201.960938,3261.218018,3339.27002,0.94858,6.8826,113.668999,1232.0,53.59,109.552673,14.28,32.805851000000004,42.419998,57.781723,8.138373,73.331902,126.469498,22.701027
2017-02-23,1166.719971,13.1194,3.84295,0.005895,0.001927,5835.509765999999,20810.320313,19371.460938,24114.859375,3251.375,3333.959961,0.9475,6.8737,113.417,1250.199951,54.450001,99.394615,14.32,32.905888,42.529999,57.809364,8.110501,72.51795200000001,125.994621,22.701027
2017-02-24,1173.680054,13.0692,3.84672,0.0057009999999999995,0.0018850000000000002,5845.310059,20821.759766,19283.539063,23965.699219,3253.433105,3304.090088,0.94478,6.8655,112.681999,1256.900024,53.990002000000004,100.35405,14.12,33.224213,43.07,57.661944999999996,8.036178,72.622055,126.23690800000001,22.525766
2017-02-25,1143.839966,13.5487,3.82611,0.005665,0.0018809999999999999,,,,,,,,,,,,,,,,,,,,
2017-02-26,1165.199951,14.52,3.82672,0.005671,0.001875,,,,,,,,,,,,,,,,,,,,
2017-02-27,1179.969971,15.3965,3.80274,0.005609,0.0017739999999999998,5861.899902,20837.439453,19107.470703,23925.050781,3228.659912,3309.300049,0.94762,6.9007,112.188004,1257.400024,54.049999,103.271904,15.2,33.206024,42.639998999999996,57.708012,8.04547,72.97224399999999,126.39196799999999,22.645679
2017-02-28,1179.969971,15.8172,3.7709900000000003,0.005536,0.001843,5825.439941,20812.240234,19118.990234,23740.730469,3241.73291,3319.610107,0.9448,6.8701,112.745003,1252.599976,54.009997999999996,100.37383299999999,14.46,32.924076,42.0,57.514515,7.9990179999999995,72.300262,126.00431100000002,22.636459
2017-03-01,1222.5,17.349701,3.7989,0.005408,0.0017239999999999998,5904.029785,21115.550781,19393.539063,23776.490234,3246.934082,3390.1999509999996,0.94615,6.8664,113.077003,1248.900024,53.830002,101.669556,14.96,32.678515999999995,42.43,58.223999,8.08263,73.142609,127.380478,23.282162
2017-03-02,1251.01001,19.030199,3.92423,0.005991,0.0017870000000000002,5861.220215,21002.970703,19564.800781,23728.070313,3230.028076,3384.709961,0.94914,6.8822,114.121002,1231.900024,52.610001000000004,97.920868,13.9,32.660323999999996,42.77,57.855433999999995,8.017599,72.49900799999999,126.74083700000001,22.922411
2017-03-03,1274.98999,19.459,3.9208199999999995,0.006339,0.0017629999999999998,5870.75,21005.710938,19469.169922,23552.720703,3218.3120120000003,3403.389893,0.9515,6.8876,114.342003,1225.5,53.330002,97.357086,13.03,32.65123,43.029999,57.993649,8.05476,72.75456199999999,126.97345,23.033098000000003
2017-03-04,1255.150024,18.6189,3.884,0.006299,0.0017530000000000002,,,,,,,,,,,,,,,,,,,,
2017-03-05,1267.119995,19.302298999999998,3.90156,0.006129,0.001738,,,,,,,,,,,,,,,,,,,,
2017-03-06,1272.829956,19.6057,3.9214,0.006057,0.001876,5849.180176,20954.339844,19379.140625,23596.279297,3233.865967,3387.459961,0.94158,6.8962,113.847,1224.5,53.200001,96.605347,13.04,32.351085999999995,42.869999,57.82779300000001,7.989729,72.782951,126.692375,22.85784
2017-03-07,1223.540039,18.888599,3.82148,0.006534000000000001,0.0020109999999999998,5833.930176,20924.759766,19344.150391,23681.070313,3242.4060059999997,3385.1201170000004,0.94525,6.8967,113.917,1215.099976,53.139998999999996,97.663696,13.05,32.560272,42.889998999999996,57.689587,8.008308999999999,72.962776,126.47916399999998,22.793267999999998
2017-03-08,1150.0,16.6513,3.776,0.006509,0.001835,5837.549805,20855.730469,19254.029297,23782.269531,3240.665039,3389.6201170000004,0.94606,6.9023,113.92600300000001,1208.5,50.279999,97.485664,13.22,32.396564,42.790001000000004,57.49609,7.980438,73.03850600000001,126.70210300000001,22.802494
2017-03-09,1188.48999,17.7547,3.8384199999999997,0.006498,0.00179,5838.810059,20858.189453,19318.580078,23501.560547,3216.746094,3409.889893,0.9481,6.9119,114.41100300000001,1202.400024,49.279999,97.465874,13.33,32.578461,42.919998,57.53294,7.915405000000001,73.066895,126.79898100000001,22.885513
2017-03-10,1116.719971,19.3323,3.7521699999999996,0.006227,0.0017329999999999997,5861.72998,20902.980469,19604.609375,23568.669922,3212.76001,3416.2700200000004,0.94532,6.9102,115.149002,1200.699951,48.490002000000004,98.039589,13.91,32.660323999999996,42.990002000000004,57.846222,7.933986,73.757813,127.331993,22.867065
2017-03-11,1175.829956,21.4725,3.798,0.0062380000000000005,0.0017879999999999999,,,,,,,,,,,,,,,,,,,,
2017-03-12,1221.380005,23.4377,3.84257,0.006255,0.001847,,,,,,,,,,,,,,,,,,,,
2017-03-13,1231.920044,28.592899,4.17054,0.006385,0.0019649999999999997,5875.779785,20881.480469,19633.75,23829.669922,3237.0239260000003,3415.48999,0.93545,6.8566,114.73200200000001,1202.400024,48.400002,100.739799,14.28,31.978196999999998,42.59,58.067364000000005,7.9990179999999995,74.117462,127.54521899999999,22.922411
2017-03-14,1240.0,28.6546,4.0551900000000005,0.006381,0.001918,5856.819824,20837.369141,19609.5,23827.949219,3239.3278809999997,3399.429932,0.93884,6.913,114.915001,1201.900024,47.720001,100.670547,14.1,31.996382,42.099998,57.735649,7.952567999999999,73.852448,127.23506200000001,22.85784
2017-03-15,1249.609985,35.055901,4.16087,0.006314,0.001953,5900.049805,20950.099609,19577.380859,23792.849609,3241.76001,3409.320068,0.94229,6.9145,114.658997,1200.099976,48.860001000000004,101.432175,13.98,31.923624,42.389998999999996,58.426708,8.06405,74.524437,128.020081,22.820946
2017-03-16,1187.810059,46.345797999999995,4.2371,0.0063939999999999995,0.00197,5900.759765999999,20934.550781,19590.140625,24288.279297,3268.935059,3439.959961,0.9312799999999999,6.9136,113.402,1226.5,48.75,102.678436,13.65,31.960005,42.400002,58.546496999999995,8.119792,74.581238,127.93286100000002,22.85784
2017-03-17,1100.22998,46.827999,4.0551,0.006116,0.001957,5901.0,20914.619141,19521.589844,24309.929688,3237.447021,3448.4099119999996,0.9281,6.8967,113.339996,1229.800049,48.779999,104.913795,13.49,32.078239,43.080002,58.518852,8.091922,74.779999,127.888199,22.633814
2017-03-18,973.817993,34.160198,3.9676199999999997,0.00671,0.001877,,,,,,,,,,,,,,,,,,,,
2017-03-19,1036.73999,44.740101,3.95641,0.006912000000000001,0.001916,,,,,,,,,,,,,,,,,,,,
2017-03-20,1054.22998,43.390202,4.03331,0.006975,0.001995,5901.529785,20905.859375,,24501.990234,3250.808105,3437.4799799999996,0.93084,6.9041,112.67400400000001,1233.599976,48.220001,108.25696599999999,14.4,32.223759,43.16,58.528068999999995,8.06405,75.25322,128.0047,22.448673
2017-03-21,1120.540039,43.1451,4.00922,0.006909,0.002187,5793.830078,20668.009766,19455.880859,24593.119141,3261.611084,3429.6201170000004,0.9313,6.906,112.572998,1246.099976,47.34,104.755554,13.82,31.869047,42.639998999999996,57.966011,7.906115,73.81459,126.062469,21.819183
